tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
ENSMUSG00000052014	-	-	ENSMUSG00000052014	A330070K13Rik	-	chr5:130854647-130860501	-	-	0	0	0	OK
ENSMUSG00000088972	-	-	ENSMUSG00000088972	U6	-	chr5:131258566-131258674	-	-	0	0	0	OK
ENSMUSG00000013936	-	-	ENSMUSG00000013936	Myl2	-	chr5:122550959-122563481	-	-	9256.44	8925.22	9587.65	OK
ENSMUSG00000043036	-	-	ENSMUSG00000043036	Ccdc63	-	chr5:122558048-122588966	-	-	0.216154	0	0.764431	OK
ENSMUSG00000087344	-	-	ENSMUSG00000087344	Gm15627	-	chr5:134574281-134575078	-	-	0.862158	0	1.72473	OK
ENSMUSG00000058905	-	-	ENSMUSG00000058905	Gm10051	-	chr5:133950949-133951446	-	-	38.8998	33.4999	44.2996	OK
ENSMUSG00000025534	-	-	ENSMUSG00000025534	Gusb	-	chr5:130464880-130478919	-	-	15.7991	14.2271	17.3711	OK
ENSMUSG00000025533	-	-	ENSMUSG00000025533	Asl	-	chr5:130487127-130501002	-	-	6.35022	4.8226	7.87783	OK
ENSMUSG00000025340	-	-	ENSMUSG00000025340	Rabgef1	-	chr5:130647667-130690212	-	-	11.7415	9.48946	13.9936	OK
ENSMUSG00000080893	-	-	ENSMUSG00000080893	Gm15920	-	chr5:130664264-130664666	-	-	146.718	134.4	159.035	OK
ENSMUSG00000083146	-	-	ENSMUSG00000083146	Gm15921	-	chr5:130683949-130684432	-	-	0.151209	0	0.453626	OK
ENSMUSG00000061979	-	-	ENSMUSG00000061979	Wbscr16	-	chr5:134623923-134652644	-	-	10.6524	9.21115	12.0937	OK
ENSMUSG00000056310	-	-	ENSMUSG00000056310	Tyw1	-	chr5:130731488-130817433	-	-	4.59269	3.96954	5.21583	OK
ENSMUSG00000015944	-	-	ENSMUSG00000015944	Gatsl2	-	chr5:134575580-134620213	-	-	9.19316	8.28696	10.0994	OK
ENSMUSG00000025538	-	-	ENSMUSG00000025538	Sumf2	-	chr5:130322865-130339928	-	-	5.78365	4.87044	6.69685	OK
ENSMUSG00000025537	-	-	ENSMUSG00000025537	Phkg1	-	chr5:130339296-130374419	-	-	9.37491	7.31394	11.4359	OK
ENSMUSG00000070493	-	-	ENSMUSG00000070493	Chchd2	-	chr5:130357026-130363340	-	-	237.015	223.844	250.186	OK
ENSMUSG00000034173	-	-	ENSMUSG00000034173	2410018M08Rik	-	chr5:130371592-130379493	-	-	0.780112	0.435375	1.12485	OK
ENSMUSG00000015942	-	-	ENSMUSG00000015942	Gtf2ird2	-	chr5:134659888-134700225	-	-	3.62563	3.03429	4.21696	OK
ENSMUSG00000015950	-	-	ENSMUSG00000015950	Ncf1	-	chr5:134695922-134705495	-	-	1.13767	0.637478	1.63787	OK
ENSMUSG00000092991	-	-	ENSMUSG00000092991	AC158379.1	-	chr5:134677735-134678021	-	-	0	0	0	OK
ENSMUSG00000084729	-	-	ENSMUSG00000084729	7SK	-	chr5:134680338-134680626	-	-	1.6184	0	3.48717	OK
ENSMUSG00000093311	-	-	ENSMUSG00000093311	Mir3965	-	chr5:134802323-134802392	-	-	0	0	0	OK
ENSMUSG00000034040	-	-	ENSMUSG00000034040	Wbscr17	-	chr5:131347951-131783948	-	-	1.67064	1.26022	2.08105	OK
ENSMUSG00000072576	-	-	ENSMUSG00000072576	Gm16020	-	chr5:134939085-134939395	-	-	0	0	0	OK
ENSMUSG00000085957	-	-	ENSMUSG00000085957	Syna	-	chr5:135034015-135036041	-	-	0.119102	0	0.256629	OK
ENSMUSG00000023104	-	-	ENSMUSG00000023104	Rfc2	-	chr5:135058559-135074198	-	-	21.4317	19.6227	23.2408	OK
ENSMUSG00000040751	-	-	ENSMUSG00000040751	Lat2	-	chr5:135076137-135090893	-	-	1.34302	0.890006	1.79603	OK
ENSMUSG00000040576	-	-	ENSMUSG00000040576	Wbscr28	-	chr5:135377463-135382603	-	-	0	0	0	OK
ENSMUSG00000008843	-	-	ENSMUSG00000008843	Cldn13	-	chr5:135390118-135391396	-	-	0.269179	0	0.538489	OK
ENSMUSG00000047501	-	-	ENSMUSG00000047501	Cldn4	-	chr5:135420995-135422804	-	-	0	0	0	OK
ENSMUSG00000084392	-	-	ENSMUSG00000084392	Gm15757	-	chr5:135482446-135482618	-	-	0	0	0	OK
ENSMUSG00000040731	-	-	ENSMUSG00000040731	Eif4h	-	chr5:135095746-135115218	-	-	128.932	123.65	134.214	OK
ENSMUSG00000070473	-	-	ENSMUSG00000070473	Cldn3	-	chr5:135462083-135463342	-	-	0.478737	0.0186955	0.938779	OK
ENSMUSG00000054909	-	-	ENSMUSG00000054909	Wbscr25	-	chr5:135463302-135477220	-	-	0.185625	0	0.437437	OK
ENSMUSG00000063146	-	-	ENSMUSG00000063146	Clip2	-	chr5:134965255-135028304	-	-	5.50189	5.00585	5.99793	OK
ENSMUSG00000029675	-	-	ENSMUSG00000029675	Eln	-	chr5:135179650-135223111	-	-	125.624	122.286	128.961	OK
ENSMUSG00000008348	-	-	ENSMUSG00000008348	Ubc	-	chr5:125866334-125870572	-	-	39.3141	36.9974	41.6307	OK
ENSMUSG00000072612	-	-	ENSMUSG00000072612	Gm10382	-	chr5:125869691-125870924	-	-	0.566764	0.141691	0.991838	OK
ENSMUSG00000043614	-	-	ENSMUSG00000043614	Vps37d	-	chr5:135548769-135554136	-	-	1.43997	0.900018	1.97991	OK
ENSMUSG00000007207	-	-	ENSMUSG00000007207	Stx1a	-	chr5:135499351-135526970	-	-	1.40215	0.873721	1.93057	OK
ENSMUSG00000040532	-	-	ENSMUSG00000040532	Abhd11	-	chr5:135485021-135488045	-	-	24.7037	22.319	27.0883	OK
ENSMUSG00000085042	-	-	ENSMUSG00000085042	2010001M06Rik	-	chr5:135487983-135489123	-	-	0.77947	0.182443	1.3765	OK
ENSMUSG00000029681	-	-	ENSMUSG00000029681	Bcl7b	-	chr5:135644152-135657725	-	-	14.9171	12.9071	16.9271	OK
ENSMUSG00000049551	-	-	ENSMUSG00000049551	Fzd9	-	chr5:135724807-135727100	-	-	1.7771	1.30233	2.25187	OK
ENSMUSG00000040557	-	-	ENSMUSG00000040557	Wbscr27	-	chr5:135408237-135418507	-	-	2.50845	1.6497	3.3672	OK
ENSMUSG00000053388	-	-	ENSMUSG00000053388	Trim50	-	chr5:135829164-135843875	-	-	0	0	0	OK
ENSMUSG00000040013	-	-	ENSMUSG00000040013	Fkbp6	-	chr5:135767573-135825895	-	-	0.112462	0	0.343824	OK
ENSMUSG00000070464	-	-	ENSMUSG00000070464	Ccl26	-	chr5:136036317-136039439	-	-	0	0	0	OK
ENSMUSG00000004814	-	-	ENSMUSG00000004814	Ccl24	-	chr5:136045806-136048913	-	-	0.585063	0.245996	0.924131	OK
ENSMUSG00000029674	-	-	ENSMUSG00000029674	Limk1	-	chr5:135131908-135164460	-	-	6.56661	5.37089	7.76232	OK
ENSMUSG00000072573	-	-	ENSMUSG00000072573	Gm10369	-	chr5:135152359-135156015	-	-	0.278921	0.0294465	0.528396	OK
ENSMUSG00000005378	-	-	ENSMUSG00000005378	Wbscr22	-	chr5:135528826-135540829	-	-	17.2195	13.5357	20.9034	OK
ENSMUSG00000061118	-	-	ENSMUSG00000061118	Dnajc30	-	chr5:135540075-135541235	-	-	16.1913	14.0143	18.3682	OK
ENSMUSG00000088008	-	-	ENSMUSG00000088008	SCARNA20	-	chr5:135529857-135529986	-	-	0	0	0	OK
ENSMUSG00000005374	-	-	ENSMUSG00000005374	Tbl2	-	chr5:135625526-135639743	-	-	6.51295	5.69248	7.33342	OK
ENSMUSG00000039959	-	-	ENSMUSG00000039959	Hip1	-	chr5:135882392-136020992	-	-	11.2584	10.721	11.7959	OK
ENSMUSG00000039886	-	-	ENSMUSG00000039886	Tmem120a	-	chr5:136211354-136220141	-	-	10.8132	9.19373	12.4327	OK
ENSMUSG00000019178	-	-	ENSMUSG00000019178	Styxl1	-	chr5:136223089-136254255	-	-	0.207848	0	0.597257	OK
ENSMUSG00000005514	-	-	ENSMUSG00000005514	Por	-	chr5:136145902-136211196	-	-	35.3622	32.825	37.8995	OK
ENSMUSG00000080972	-	-	ENSMUSG00000080972	Gm16061	-	chr5:136174032-136174889	-	-	0.564319	0.137734	0.990903	OK
ENSMUSG00000064651	-	-	ENSMUSG00000064651	U6	-	chr5:136351526-136351633	-	-	0	0	0	OK
ENSMUSG00000002748	-	-	ENSMUSG00000002748	Baz1b	-	chr5:135663133-135721999	-	-	27.4169	25.9428	28.891	OK
ENSMUSG00000080473	-	-	ENSMUSG00000080473	AC024607.1	-	chr5:135683857-135683978	-	-	0	0	0	OK
ENSMUSG00000000916	-	-	ENSMUSG00000000916	Nsun5	-	chr5:135845822-135852675	-	-	8.87971	6.51564	11.2438	OK
ENSMUSG00000053293	-	-	ENSMUSG00000053293	Pom121	-	chr5:135852010-135870416	-	-	13.0008	12.0562	13.9455	OK
ENSMUSG00000039860	-	-	ENSMUSG00000039860	Srrm3	-	chr5:136282759-136350642	-	-	0.120449	0	0.48818	OK
ENSMUSG00000092803	-	-	ENSMUSG00000092803	AC084162.1	-	chr5:136313164-136313242	-	-	889.375	0	2668.12	OK
ENSMUSG00000085026	-	-	ENSMUSG00000085026	4930521C21Rik	-	chr5:136318926-136320816	-	-	0	0	0	OK
ENSMUSG00000004948	-	-	ENSMUSG00000004948	Zp3	-	chr5:136455968-136464494	-	-	0	0	0	OK
ENSMUSG00000039917	-	-	ENSMUSG00000039917	Rhbdd2	-	chr5:136108487-136122318	-	-	8.53457	7.05722	10.0119	OK
ENSMUSG00000082001	-	-	ENSMUSG00000082001	Gm15607	-	chr5:136113008-136113366	-	-	0.520076	0	1.42087	OK
ENSMUSG00000006143	-	-	ENSMUSG00000006143	2310043J07Rik	-	chr5:136530361-136540196	-	-	0	0	0	OK
ENSMUSG00000004951	-	-	ENSMUSG00000004951	Hspb1	-	chr5:136363788-136365433	-	-	200.624	190.453	210.795	OK
ENSMUSG00000042985	-	-	ENSMUSG00000042985	Upk3b	-	chr5:136514365-136521173	-	-	12.9817	11.7515	14.2119	OK
ENSMUSG00000029406	-	-	ENSMUSG00000029406	Pitpnm2	-	chr5:124568698-124699769	-	-	17.077	15.5064	18.6477	OK
ENSMUSG00000089842	-	-	ENSMUSG00000089842	Gm16338	-	chr5:124644915-124650355	-	-	0.251355	0	0.62624	OK
ENSMUSG00000090220	-	-	ENSMUSG00000090220	4930568K20Rik	-	chr5:124679733-124687146	-	-	0.0356137	0	0.106841	OK
ENSMUSG00000029699	-	-	ENSMUSG00000029699	Srcrb4d	-	chr5:136436080-136450401	-	-	0.555363	0	1.19916	OK
ENSMUSG00000039754	-	-	ENSMUSG00000039754	Alkbh4	-	chr5:136612015-136617485	-	-	3.67965	2.6941	4.66519	OK
ENSMUSG00000005373	-	-	ENSMUSG00000005373	Mlxipl	-	chr5:135582760-135614254	-	-	3.51797	2.72724	4.3087	OK
ENSMUSG00000005057	-	-	ENSMUSG00000005057	Sh2b2	-	chr5:136694018-136720773	-	-	0.570952	0.350746	0.791158	OK
ENSMUSG00000019179	-	-	ENSMUSG00000019179	Mdh2	-	chr5:136254349-136266268	-	-	649.603	625.404	673.803	OK
ENSMUSG00000051391	-	-	ENSMUSG00000051391	Ywhag	-	chr5:136384278-136410486	-	-	118.809	113.015	124.602	OK
ENSMUSG00000039747	-	-	ENSMUSG00000039747	Orai2	-	chr5:136623333-136646526	-	-	0.30944	0.0749858	0.543894	OK
ENSMUSG00000005474	-	-	ENSMUSG00000005474	Myl10	-	chr5:137169015-137176964	-	-	0	0	0	OK
ENSMUSG00000046548	-	-	ENSMUSG00000046548	4731417B20Rik	-	chr5:137089571-137091198	-	-	0.0525366	0	0.15761	OK
ENSMUSG00000007987	-	-	ENSMUSG00000007987	Rabl5	-	chr5:137384019-137389114	-	-	7.95561	6.49086	9.42035	OK
ENSMUSG00000039737	-	-	ENSMUSG00000039737	Prkrip1	-	chr5:136653996-136674833	-	-	9.11818	6.92201	11.3143	OK
ENSMUSG00000001739	-	-	ENSMUSG00000001739	Cldn15	-	chr5:137442485-137451728	-	-	4.41686	3.48518	5.34854	OK
ENSMUSG00000087244	-	-	ENSMUSG00000087244	Gm7284	-	chr5:137473255-137475164	-	-	0	0	0	OK
ENSMUSG00000019054	-	-	ENSMUSG00000019054	Fis1	-	chr5:137429144-137442104	-	-	82.5033	76.4145	88.592	OK
ENSMUSG00000037428	-	-	ENSMUSG00000037428	Vgf	-	chr5:137506164-137509221	-	-	0	0	0	OK
ENSMUSG00000085062	-	-	ENSMUSG00000085062	4933404O12Rik	-	chr5:137395015-137412982	-	-	1.37807	1.06666	1.68948	OK
ENSMUSG00000004849	-	-	ENSMUSG00000004849	Ap1s1	-	chr5:137510862-137522005	-	-	30.4255	27.7934	33.0575	OK
ENSMUSG00000037390	-	-	ENSMUSG00000037390	Muc3	-	chr5:137610793-137625994	-	-	0	0	0	OK
ENSMUSG00000079174	-	-	ENSMUSG00000079174	Gm3054	-	chr5:137632984-137634856	-	-	0	0	0	OK
ENSMUSG00000037411	-	-	ENSMUSG00000037411	Serpine1	-	chr5:137537373-137548142	-	-	6.2326	5.47752	6.98768	OK
ENSMUSG00000051502	-	-	ENSMUSG00000051502	Ufsp1	-	chr5:137735896-137736892	-	-	3.40979	2.43208	4.38751	OK
ENSMUSG00000037364	-	-	ENSMUSG00000037364	Srrt	-	chr5:137736931-137748902	-	-	23.6179	22.4793	24.7564	OK
ENSMUSG00000004947	-	-	ENSMUSG00000004947	Dtx2	-	chr5:136470669-136508742	-	-	6.84298	5.86575	7.82022	OK
ENSMUSG00000023328	-	-	ENSMUSG00000023328	Ache	-	chr5:137728746-137735694	-	-	1.48261	0.184065	2.78116	OK
ENSMUSG00000039771	-	-	ENSMUSG00000039771	Polr2j	-	chr5:136592500-136598817	-	-	25.6219	22.1781	29.0658	OK
ENSMUSG00000029703	-	-	ENSMUSG00000029703	Lrwd1	-	chr5:136598641-136611944	-	-	6.69907	4.86887	8.52927	OK
ENSMUSG00000023348	-	-	ENSMUSG00000023348	Trip6	-	chr5:137751126-137755632	-	-	16.3093	14.7194	17.8991	OK
ENSMUSG00000029712	-	-	ENSMUSG00000029712	Actl6b	-	chr5:137994744-138010810	-	-	0	0	0	OK
ENSMUSG00000037344	-	-	ENSMUSG00000037344	Slc12a9	-	chr5:137755785-137774825	-	-	4.35961	3.39574	5.32348	OK
ENSMUSG00000004415	-	-	ENSMUSG00000004415	Emid2	-	chr5:137217628-137359079	-	-	8.28515	5.96839	10.6019	OK
ENSMUSG00000092402	-	-	ENSMUSG00000092402	Gm20485	-	chr5:137339506-137345592	-	-	0	0	0	OK
ENSMUSG00000037221	-	-	ENSMUSG00000037221	Mospd3	-	chr5:138037872-138042286	-	-	14.2692	12.2558	16.2825	OK
ENSMUSG00000029716	-	-	ENSMUSG00000029716	Tfr2	-	chr5:138011078-138028709	-	-	0.0228716	0	0.0988433	OK
ENSMUSG00000059518	-	-	ENSMUSG00000059518	Znhit1	-	chr5:137458033-137463891	-	-	27.5654	24.4013	30.7294	OK
ENSMUSG00000004846	-	-	ENSMUSG00000004846	Plod3	-	chr5:137462888-137472518	-	-	22.5584	20.4858	24.631	OK
ENSMUSG00000076240	-	-	ENSMUSG00000076240	Mir702	-	chr5:137467302-137467411	-	-	0	0	0	OK
ENSMUSG00000047182	-	-	ENSMUSG00000047182	Irs3	-	chr5:138084259-138086942	-	-	0.101055	0	0.24823	OK
ENSMUSG00000079163	-	-	ENSMUSG00000079163	Gm15498	-	chr5:138126381-138131979	-	-	0.441055	0	0.882322	OK
ENSMUSG00000082088	-	-	ENSMUSG00000082088	Gm15753	-	chr5:138161581-138162968	-	-	0.316873	0.0773395	0.556407	OK
ENSMUSG00000023079	-	-	ENSMUSG00000023079	Gtf2ird1	-	chr5:134833538-134932581	-	-	8.36882	7.65274	9.0849	OK
ENSMUSG00000077437	-	-	ENSMUSG00000077437	n-R5s178	-	chr5:134892108-134892222	-	-	0	0	0	OK
ENSMUSG00000076320	-	-	ENSMUSG00000076320	AC167419.1	-	chr5:134924443-134924542	-	-	0	0	0	OK
ENSMUSG00000043279	-	-	ENSMUSG00000043279	Trim56	-	chr5:137581513-137592079	-	-	4.39944	3.87328	4.92561	OK
ENSMUSG00000029725	-	-	ENSMUSG00000029725	Ppp1r35	-	chr5:138220076-138221338	-	-	9.01325	6.7572	11.2693	OK
ENSMUSG00000029722	-	-	ENSMUSG00000029722	Agfg2	-	chr5:138091710-138125954	-	-	7.96521	7.04143	8.889	OK
ENSMUSG00000029726	-	-	ENSMUSG00000029726	Mepce	-	chr5:138223133-138227943	-	-	17.3893	15.4507	19.3279	OK
ENSMUSG00000066684	-	-	ENSMUSG00000066684	Pilrb1	-	chr5:138293374-138299277	-	-	0.0741646	0	0.323935	OK
ENSMUSG00000066682	-	-	ENSMUSG00000066682	Pilrb2	-	chr5:138307056-138312986	-	-	0.151992	0	0.420125	OK
ENSMUSG00000029727	-	-	ENSMUSG00000029727	Cyp3a13	-	chr5:138334159-138362847	-	-	0	0	0	OK
ENSMUSG00000083813	-	-	ENSMUSG00000083813	Gm15502	-	chr5:138337979-138338187	-	-	0	0	0	OK
ENSMUSG00000037108	-	-	ENSMUSG00000037108	Zcwpw1	-	chr5:138229025-138263849	-	-	1.93339	1.21	2.65677	OK
ENSMUSG00000046245	-	-	ENSMUSG00000046245	Pilra	-	chr5:138263179-138277506	-	-	0.960625	0.473033	1.44822	OK
ENSMUSG00000045348	-	-	ENSMUSG00000045348	6430598A04Rik	-	chr5:138172110-138182835	-	-	1.34429	1.06849	1.62009	OK
ENSMUSG00000037053	-	-	ENSMUSG00000037053	Azgp1	-	chr5:138422748-138431461	-	-	0	0	0	OK
ENSMUSG00000075599	-	-	ENSMUSG00000075599	Smok3a	-	chr5:138462503-138475893	-	-	0	0	0	OK
ENSMUSG00000063739	-	-	ENSMUSG00000063739	Gm4963	-	chr5:138434274-138434652	-	-	31.0188	25.9534	36.0841	OK
ENSMUSG00000004952	-	-	ENSMUSG00000004952	Rasa4	-	chr5:136559785-136587730	-	-	0.80273	0.12921	1.47625	OK
ENSMUSG00000086656	-	-	ENSMUSG00000086656	Gm15701	-	chr5:136578473-136580306	-	-	0.151398	0	0.588962	OK
ENSMUSG00000088188	-	-	ENSMUSG00000088188	U12	-	chr5:136572129-136572301	-	-	0	0	0	OK
ENSMUSG00000079156	-	-	ENSMUSG00000079156	Smok3c	-	chr5:138494422-138507767	-	-	0	0	0	OK
ENSMUSG00000056966	-	-	ENSMUSG00000056966	Gjc3	-	chr5:138395036-138404187	-	-	0.0936122	0	0.18727	OK
ENSMUSG00000075598	-	-	ENSMUSG00000075598	Smok3b	-	chr5:138478451-138491863	-	-	0	0	0	OK
ENSMUSG00000029718	-	-	ENSMUSG00000029718	Pcolce	-	chr5:138046330-138055012	-	-	75.8355	71.3116	80.3594	OK
ENSMUSG00000089984	-	-	ENSMUSG00000089984	Fbxo24	-	chr5:138053730-138070230	-	-	0.405409	0.161277	0.649541	OK
ENSMUSG00000081228	-	-	ENSMUSG00000081228	Gm16089	-	chr5:138056854-138057190	-	-	129.663	116.964	142.362	OK
ENSMUSG00000036968	-	-	ENSMUSG00000036968	Cnpy4	-	chr5:138628712-138635146	-	-	4.26682	3.40197	5.13166	OK
ENSMUSG00000049285	-	-	ENSMUSG00000049285	Mblac1	-	chr5:138635541-138636628	-	-	2.18326	1.47162	2.89489	OK
ENSMUSG00000089783	-	-	ENSMUSG00000089783	Gm454	-	chr5:138644836-138648536	-	-	0	0	0	OK
ENSMUSG00000084469	-	-	ENSMUSG00000084469	U4	-	chr5:138660964-138661044	-	-	0	0	0	OK
ENSMUSG00000047592	-	-	ENSMUSG00000047592	BC055004	-	chr5:138667125-138694591	-	-	0	0	0	OK
ENSMUSG00000050552	-	-	ENSMUSG00000050552	0910001L09Rik	-	chr5:138696835-138700626	-	-	41.3917	37.1985	45.5849	OK
ENSMUSG00000037017	-	-	ENSMUSG00000037017	Zscan21	-	chr5:138558130-138575493	-	-	9.64275	8.60323	10.6823	OK
ENSMUSG00000029723	-	-	ENSMUSG00000029723	Tsc22d4	-	chr5:138186957-138209678	-	-	82.6623	76.2169	89.1078	OK
ENSMUSG00000075591	-	-	ENSMUSG00000075591	Gm10874	-	chr5:138804946-138829515	-	-	0	0	0	OK
ENSMUSG00000080935	-	-	ENSMUSG00000080935	Got2-ps1	-	chr5:138805487-138806780	-	-	77.0061	72.0437	81.9684	OK
ENSMUSG00000064892	-	-	ENSMUSG00000064892	U6	-	chr5:138819818-138819925	-	-	0	0	0	OK
ENSMUSG00000037007	-	-	ENSMUSG00000037007	Zfp113	-	chr5:138580929-138596972	-	-	2.98219	2.29752	3.66686	OK
ENSMUSG00000046440	-	-	ENSMUSG00000046440	Gm5564	-	chr5:138946065-138947174	-	-	34.3614	31.7203	37.0024	OK
ENSMUSG00000029526	-	-	ENSMUSG00000029526	1700123K08Rik	-	chr5:139003067-139005922	-	-	0	0	0	OK
ENSMUSG00000093445	-	-	ENSMUSG00000093445	Lrch4	-	chr5:138070348-138082327	-	-	6.66841	4.80443	8.5324	OK
ENSMUSG00000029720	-	-	ENSMUSG00000029720	Lrch4	-	chr5:138070402-138084127	-	-	4.33611	3.76866	4.90355	OK
ENSMUSG00000079165	-	-	ENSMUSG00000079165	Sap25	-	chr5:138082561-138084130	-	-	1.34445	0.0446891	2.64422	OK
ENSMUSG00000019494	-	-	ENSMUSG00000019494	Cops6	-	chr5:138602298-138605874	-	-	93.216	87.6934	98.7386	OK
ENSMUSG00000019518	-	-	ENSMUSG00000019518	Ap4m1	-	chr5:138613229-138619936	-	-	10.5764	8.62758	12.5253	OK
ENSMUSG00000029730	-	-	ENSMUSG00000029730	Mcm7	-	chr5:138605810-138613650	-	-	23.7252	21.3953	26.055	OK
ENSMUSG00000065394	-	-	ENSMUSG00000065394	Mir25	-	chr5:138606548-138606632	-	-	0	0	0	OK
ENSMUSG00000065527	-	-	ENSMUSG00000065527	Mir93	-	chr5:138606750-138606838	-	-	0	0	0	OK
ENSMUSG00000036980	-	-	ENSMUSG00000036980	Taf6	-	chr5:138619844-138628679	-	-	19.5485	16.8391	22.2579	OK
ENSMUSG00000065514	-	-	ENSMUSG00000065514	Mir106b	-	chr5:138606964-138607046	-	-	0	0	0	OK
ENSMUSG00000056014	-	-	ENSMUSG00000056014	A430033K04Rik	-	chr5:139064086-139090052	-	-	2.62262	1.97342	3.27182	OK
ENSMUSG00000029711	-	-	ENSMUSG00000029711	Epo	-	chr5:137923486-137974470	-	-	0	0	0	OK
ENSMUSG00000029713	-	-	ENSMUSG00000029713	Gnb2	-	chr5:137969354-137974738	-	-	183.694	175.498	191.89	OK
ENSMUSG00000029715	-	-	ENSMUSG00000029715	Pop7	-	chr5:137942665-137943746	-	-	11.5294	9.70228	13.3565	OK
ENSMUSG00000029714	-	-	ENSMUSG00000029714	Gigyf1	-	chr5:137960107-137969162	-	-	9.61696	9.02908	10.2048	OK
ENSMUSG00000090873	-	-	ENSMUSG00000090873	Gm17112	-	chr5:137973650-137981946	-	-	0	0	0	OK
ENSMUSG00000029673	-	-	ENSMUSG00000029673	Auts2	-	chr5:131913204-133019214	-	-	11.3857	9.85435	12.9171	OK
ENSMUSG00000058291	-	-	ENSMUSG00000058291	Zfp68	-	chr5:139045843-139060989	-	-	11.3545	10.2347	12.4744	OK
ENSMUSG00000092916	-	-	ENSMUSG00000092916	AC125115.1	-	chr5:139047926-139048009	-	-	0	0	0	OK
ENSMUSG00000081142	-	-	ENSMUSG00000081142	Gm15497	-	chr5:139051966-139052517	-	-	0.273022	0	0.659673	OK
ENSMUSG00000025854	-	-	ENSMUSG00000025854	Fam20c	-	chr5:139230467-139286031	-	-	5.33493	4.61929	6.05057	OK
ENSMUSG00000049550	-	-	ENSMUSG00000049550	Clip1	-	chr5:124027803-124134627	-	-	26.8501	25.5115	28.1887	OK
ENSMUSG00000084552	-	-	ENSMUSG00000084552	U2	-	chr5:124078209-124078356	-	-	0	0	0	OK
ENSMUSG00000036948	-	-	ENSMUSG00000036948	BC037034	-	chr5:138700883-138705280	-	-	1.01564	0.263029	1.76825	OK
ENSMUSG00000091964	-	-	ENSMUSG00000091964	BC037034	-	chr5:138700885-138705261	-	-	2.83544	2.21321	3.45767	OK
ENSMUSG00000075593	-	-	ENSMUSG00000075593	Gal3st4	-	chr5:138706148-138714068	-	-	0.373629	0.0595019	0.687756	OK
ENSMUSG00000029510	-	-	ENSMUSG00000029510	Gpc2	-	chr5:138706179-138721233	-	-	3.53816	2.89198	4.18433	OK
ENSMUSG00000085227	-	-	ENSMUSG00000085227	6330418K02Rik	-	chr5:138705270-138707889	-	-	0.801089	0.0720592	1.53012	OK
ENSMUSG00000029541	-	-	ENSMUSG00000029541	Cyp2w1	-	chr5:139828570-139832987	-	-	0	0	0	OK
ENSMUSG00000025856	-	-	ENSMUSG00000025856	Pdgfa	-	chr5:139451967-139473324	-	-	29.1767	26.7784	31.575	OK
ENSMUSG00000075585	-	-	ENSMUSG00000075585	6330403L08Rik	-	chr5:139471009-139476530	-	-	7.35834	6.70565	8.01103	OK
ENSMUSG00000090903	-	-	ENSMUSG00000090903	Gm17247	-	chr5:139461461-139461950	-	-	0	0	0	OK
ENSMUSG00000025858	-	-	ENSMUSG00000025858	Get4	-	chr5:139728277-139746005	-	-	45.4868	42.0271	48.9466	OK
ENSMUSG00000036898	-	-	ENSMUSG00000036898	Zfp157	-	chr5:138882695-138901922	-	-	4.81255	3.97512	5.64998	OK
ENSMUSG00000045438	-	-	ENSMUSG00000045438	Cox19	-	chr5:139812142-139821187	-	-	14.5839	12.6759	16.492	OK
ENSMUSG00000029546	-	-	ENSMUSG00000029546	Uncx	-	chr5:140019447-140079180	-	-	0	0	0	OK
ENSMUSG00000056413	-	-	ENSMUSG00000056413	Adap1	-	chr5:139747829-139801576	-	-	0.809953	0.31033	1.30958	OK
ENSMUSG00000029551	-	-	ENSMUSG00000029551	Psmg3	-	chr5:140299547-140302797	-	-	10.0404	8.28539	11.7955	OK
ENSMUSG00000064694	-	-	ENSMUSG00000064694	7SK	-	chr5:140320883-140321204	-	-	0	0	0	OK
ENSMUSG00000025855	-	-	ENSMUSG00000025855	Prkar1b	-	chr5:139493259-139625955	-	-	2.52739	1.09576	3.95901	OK
ENSMUSG00000086873	-	-	ENSMUSG00000086873	Gm15672	-	chr5:139623529-139626647	-	-	0.523518	0.208923	0.838113	OK
ENSMUSG00000025857	-	-	ENSMUSG00000025857	Heatr2	-	chr5:139626176-139662464	-	-	7.24713	6.37916	8.1151	OK
ENSMUSG00000048988	-	-	ENSMUSG00000048988	Elfn1	-	chr5:140383896-140450665	-	-	0.27402	0.14476	0.403279	OK
ENSMUSG00000029729	-	-	ENSMUSG00000029729	Zkscan1	-	chr5:138526311-138549050	-	-	7.67369	7.09853	8.24886	OK
ENSMUSG00000036928	-	-	ENSMUSG00000036928	Stag3	-	chr5:138721467-138753621	-	-	1.46603	0.634302	2.29776	OK
ENSMUSG00000029547	-	-	ENSMUSG00000029547	Ints1	-	chr5:140227235-140251632	-	-	10.3221	9.77417	10.87	OK
ENSMUSG00000053581	-	-	ENSMUSG00000053581	Zfand2a	-	chr5:139947164-139960503	-	-	8.34997	6.73869	9.96125	OK
ENSMUSG00000029557	-	-	ENSMUSG00000029557	Ftsj2	-	chr5:140803627-140807852	-	-	5.64684	4.68902	6.60465	OK
ENSMUSG00000036639	-	-	ENSMUSG00000036639	Nudt1	-	chr5:140807813-140814091	-	-	7.95051	5.76467	10.1364	OK
